show_id,title,StreamR,listed_in,date_added,release_year,country,Kids_TV,British,Cult,Crime,Docuseries,International,Kids,Reality,Romantic,Spanish,Stand_Up_Comedy,Action,Comedies,Dramas,Horror,Sci_Fi,TV_Shows
80198850,My Life My Story,TV_Show,"International TV Shows, Stand-Up Comedy & Talk Shows",11/1/2017,2017,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80187302,Stranger,TV_Show,"Crime TV Shows, International TV Shows, Korean TV Shows",11/1/2017,2017,South Korea,Crime TV Shows,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80157276,The Family Court,TV_Show,"International TV Shows, TV Dramas",11/1/2017,2010,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80157297,The Golden Path,TV_Show,"International TV Shows, TV Dramas",11/1/2017,2007,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80157566,The Little Nyonya,TV_Show,"International TV Shows, TV Dramas",11/1/2017,2009,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80157488,The Truth,TV_Show,"Crime TV Shows, International TV Shows, TV Action & Adventure",11/1/2017,2008,,Crime TV Shows,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80157714,Together,TV_Show,"International TV Shows, TV Dramas",11/1/2017,2009,Singapore,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80111881,Inborn Pair,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",11/1/2016,2011,Taiwan,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80112186,Just You,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",11/1/2016,2013,Taiwan,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80112079,Love Around,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",11/1/2016,2013,Taiwan,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80112077,Love Family,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",11/1/2016,2013,Taiwan,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80112075,Love Me or Leave Me,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",11/1/2016,2012,Taiwan,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70303291,Love Now,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",11/1/2016,2012,Taiwan,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80180684,Away From Home,TV_Show,"International TV Shows, TV Dramas",5/8/2019,2015,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80180681,Bibik-Bibikku,TV_Show,"International TV Shows, TV Comedies",5/8/2019,2016,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80180710,Cinta 100KG,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",5/8/2019,2016,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80180545,Cinta Iris,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",5/8/2019,2015,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80163296,Cinta Si Wedding Planner,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",5/8/2019,2015,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80180588,Cinta Teruna Kimchi,TV_Show,"International TV Shows, TV Dramas",5/8/2019,2016,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80163532,Secret of Success,TV_Show,"International TV Shows, Romantic TV Shows, TV Comedies",5/8/2019,2015,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80180591,The Missing Menu,TV_Show,"International TV Shows, TV Dramas",5/8/2019,2016,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80163533,Unchained Fate,TV_Show,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",5/8/2019,2016,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81087762,Abyss,TV_Show,"Crime TV Shows, International TV Shows, Korean TV Shows",5/7/2019,2019,South Korea,Crime TV Shows,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81082953,I Have a Script,TV_Show,"International TV Shows, TV Comedies, TV Dramas",5/7/2019,2019,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81104339,In the Bosom of a Thorn,TV_Show,"International TV Shows, TV Dramas",5/7/2019,2019,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81082781,The Writer,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",5/7/2019,2019,Lebanon,Crime TV Shows,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81104372,What If?,TV_Show,"International TV Shows, TV Dramas",5/7/2019,2019,,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80100933,Miss Dynamite,TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",5/5/2018,2015,Mexico,Crime TV Shows,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80126879,What Happens to My Family,TV_Show,"International TV Shows, TV Comedies, TV Dramas",5/5/2017,2016,Turkey,International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80193475,A Little Help with Carol Burnett,TV_Show,"Stand-Up Comedy & Talk Shows, TV Comedies",5/4/2018,2018,United States,Stand-Up Comedy & Talk Shows,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80047032,Pasión de Gavilanes,TV_Show,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",5/4/2017,2003,"Colombia, United States",International TV Shows,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80218448,How to Sell Drugs Online (Fast),TV_Show,"Crime TV Shows, International TV Shows, TV Comedies",5/31/2019,2019,Germany,Crime TV Shows,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
